Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
29.06.2025 07:00;29.06.2025 08:00;74,92;58,49;74,91;65,89;4,19;74,71;75,13;53,38;74,44;76,11;-0,91;70,00;75,58;-;94,69;72,40;77,53
29.06.2025 08:00;29.06.2025 09:00;47,52;38,19;47,50;45,23;4,20;47,40;47,57;49,96;47,36;47,91;-1,39;36,44;47,91;-;47,40;46,27;49,46
29.06.2025 09:00;29.06.2025 10:00;1,99;3,10;4,05;1,99;1,99;3,75;5,34;11,51;1,10;2,06;-0,23;0,49;2,03;-;12,64;2,19;2,00
29.06.2025 10:00;29.06.2025 11:00;0,00;0,21;0,00;0,00;0,00;0,00;0,00;1,87;0,00;0,00;-1,16;1,55;0,00;-;11,47;0,00;0,00
29.06.2025 11:00;29.06.2025 12:00;-0,26;-0,82;-0,29;-0,26;-1,07;-0,08;-0,26;-0,03;-0,47;-0,25;-1,99;-4,08;-0,27;-;16,03;-0,08;-0,24
29.06.2025 12:00;29.06.2025 13:00;-5,40;-5,73;-10,29;-5,40;-5,21;-0,02;-8,39;-4,13;-4,35;-5,06;-5,27;-9,96;-4,95;-;30,50;-4,37;-4,67
29.06.2025 13:00;29.06.2025 14:00;-20,10;-16,81;-30,23;-20,10;-19,49;-0,03;-25,00;-10,00;-14,04;-19,79;-19,62;-10,03;-16,56;-;27,03;-13,26;-13,55
29.06.2025 14:00;29.06.2025 15:00;-24,01;-16,63;-35,19;-24,01;-23,48;-0,09;-29,55;-0,92;-8,96;-23,56;-23,51;-11,24;-2,44;-;28,00;-7,08;-5,16
29.06.2025 15:00;29.06.2025 16:00;-15,45;-7,59;-11,42;-15,45;-15,06;-0,01;-9,90;1,13;-1,29;-13,05;-15,06;-3,43;0,00;-;21,09;-0,97;0,21
29.06.2025 16:00;29.06.2025 17:00;-2,69;-0,20;-1,08;-2,69;-2,41;0,00;-1,50;6,75;0,00;-0,63;-2,32;2,15;-0,49;-;37,03;1,59;1,06
29.06.2025 17:00;29.06.2025 18:00;0,01;17,68;11,58;0,01;0,08;20,00;7,99;45,00;31,40;0,10;-0,37;51,52;27,22;-;97,50;46,03;47,06
29.06.2025 18:00;29.06.2025 19:00;77,44;59,12;78,47;15,90;15,17;79,38;78,00;49,97;84,82;73,72;-0,06;79,99;95,00;-;114,60;91,67;92,89
29.06.2025 19:00;29.06.2025 20:00;102,14;81,26;102,14;59,70;59,70;102,14;102,14;58,14;102,14;102,14;2,29;101,21;102,14;-;129,07;102,14;102,14
29.06.2025 20:00;29.06.2025 21:00;111,98;96,40;111,98;105,66;105,66;111,98;111,98;60,00;111,98;111,98;2,57;114,65;111,98;-;136,75;111,98;111,98
29.06.2025 21:00;29.06.2025 22:00;118,07;102,26;118,07;117,43;117,43;118,07;118,07;61,63;118,07;118,07;1,81;118,12;118,07;-;136,09;118,07;118,07
29.06.2025 22:00;29.06.2025 23:00;113,73;98,65;113,73;112,06;109,56;113,73;113,73;62,81;113,73;113,73;0,38;117,96;113,73;-;127,70;113,73;113,73
29.06.2025 23:00;30.06.2025 00:00;101,00;88,85;101,00;101,00;101,00;101,00;101,00;63,79;101,00;101,00;-0,08;105,62;101,00;-;124,13;101,00;101,00
30.06.2025 00:00;30.06.2025 01:00;98,73;80,25;98,73;87,60;43,00;98,73;98,73;62,87;98,73;98,73;-0,08;96,99;98,73;-;115,06;98,73;98,73
30.06.2025 01:00;30.06.2025 02:00;89,03;77,07;89,03;79,60;79,60;89,03;89,03;62,57;89,03;89,03;-0,11;91,93;89,03;-;110,00;89,03;89,03
30.06.2025 02:00;30.06.2025 03:00;85,03;75,44;85,03;83,00;83,00;85,03;85,03;63,54;85,03;85,03;-0,32;90,40;85,03;-;108,43;85,03;85,03
30.06.2025 03:00;30.06.2025 04:00;84,13;75,43;84,13;84,13;84,13;84,13;84,13;63,83;84,13;84,13;-0,20;93,04;84,13;-;105,00;84,13;84,13
30.06.2025 04:00;30.06.2025 05:00;86,51;76,11;84,32;83,52;83,52;82,98;86,11;64,53;86,15;86,46;-0,12;93,29;86,44;-;101,70;86,04;86,25
30.06.2025 05:00;30.06.2025 06:00;97,41;81,15;88,60;83,04;83,04;82,02;96,00;65,00;95,92;96,93;1,52;103,31;97,23;-;108,43;95,44;96,39
30.06.2025 06:00;30.06.2025 07:00;114,90;97,64;108,83;86,50;86,50;97,73;114,90;64,99;112,89;114,44;54,28;118,29;114,67;-;112,31;112,31;113,94
30.06.2025 07:00;30.06.2025 08:00;111,70;103,59;111,69;111,52;111,52;111,68;111,70;66,30;111,68;111,78;58,06;121,78;111,75;-;111,68;111,55;111,87
30.06.2025 08:00;30.06.2025 09:00;108,52;98,26;108,35;108,52;108,52;108,58;108,17;66,98;100,91;105,52;58,25;102,02;104,99;-;113,85;103,47;104,24
30.06.2025 09:00;30.06.2025 10:00;91,77;86,44;92,12;91,77;91,77;92,42;91,94;64,48;94,72;82,72;55,81;94,90;98,14;-;113,37;95,90;97,15
30.06.2025 10:00;30.06.2025 11:00;74,65;71,23;78,20;74,65;74,65;79,83;77,41;59,75;70,05;50,96;52,29;78,02;87,73;-;109,53;77,04;85,23
30.06.2025 11:00;30.06.2025 12:00;43,73;42,50;64,27;43,73;43,73;69,05;49,86;58,45;8,72;0,00;2,41;66,08;61,18;-;108,88;53,77;55,47
30.06.2025 12:00;30.06.2025 13:00;19,05;22,53;55,00;19,05;19,05;52,44;4,77;51,93;0,00;-21,04;2,01;41,83;22,74;-;107,36;35,54;42,13
30.06.2025 13:00;30.06.2025 14:00;9,96;14,71;21,34;9,96;9,96;46,31;-2,00;30,00;-13,09;0,00;1,45;37,92;19,98;-;108,43;100,61;45,07
30.06.2025 14:00;30.06.2025 15:00;19,65;21,81;28,46;19,65;19,65;51,53;0,10;41,26;-0,12;-2,40;3,62;51,51;26,65;-;110,05;110,05;52,95
30.06.2025 15:00;30.06.2025 16:00;60,00;54,29;62,32;60,00;59,99;64,76;61,20;53,42;67,03;21,21;28,17;56,51;62,54;-;111,24;110,00;104,61
30.06.2025 16:00;30.06.2025 17:00;80,50;74,98;81,39;80,50;80,50;83,83;80,50;62,11;74,36;68,10;53,98;76,90;82,65;-;120,38;120,38;97,58
30.06.2025 17:00;30.06.2025 18:00;91,98;88,69;92,20;91,98;91,98;93,57;91,77;69,08;97,90;96,62;59,79;92,45;98,25;-;120,50;121,48;105,67
30.06.2025 18:00;30.06.2025 19:00;110,01;103,00;110,17;110,01;110,01;110,65;110,01;78,96;106,66;110,65;67,31;108,38;110,14;-;120,44;120,44;111,86
30.06.2025 19:00;30.06.2025 20:00;178,94;159,25;178,94;178,94;178,94;178,94;178,94;82,95;178,94;178,94;70,53;166,79;178,94;-;178,94;178,94;178,94
30.06.2025 20:00;30.06.2025 21:00;288,97;228,68;289,45;288,97;288,97;185,00;289,45;83,72;273,58;284,70;71,60;176,92;283,10;-;185,00;271,69;278,08
30.06.2025 21:00;30.06.2025 22:00;233,35;194,55;236,00;233,35;233,35;175,01;236,00;83,76;226,62;238,79;72,22;171,92;233,00;-;175,01;226,60;231,27
30.06.2025 22:00;30.06.2025 23:00;157,00;140,48;157,00;157,00;157,00;157,00;157,00;78,72;157,00;157,00;67,67;142,94;157,00;-;157,00;157,00;157,00
30.06.2025 23:00;01.07.2025 00:00;122,65;111,62;122,65;122,65;122,65;122,65;122,65;69,99;122,65;122,65;60,70;115,89;122,65;-;122,65;122,65;122,65
01.07.2025 00:00;01.07.2025 01:00;111,28;102,28;111,28;111,28;111,27;111,28;111,28;69,92;111,28;111,28;57,40;107,58;111,28;-;114,53;111,28;111,28
01.07.2025 01:00;01.07.2025 02:00;95,29;89,30;95,37;95,29;95,29;95,41;95,39;65,10;95,59;97,73;53,16;96,77;97,24;-;108,49;102,28;100,09
01.07.2025 02:00;01.07.2025 03:00;89,10;84,04;89,10;89,10;89,10;89,10;89,10;64,47;89,10;89,10;54,72;92,48;89,10;-;108,00;89,10;89,10
01.07.2025 03:00;01.07.2025 04:00;88,08;83,13;88,07;88,06;88,06;88,08;88,06;63,01;88,68;88,30;53,56;92,25;88,32;-;101,27;88,48;88,48
01.07.2025 04:00;01.07.2025 05:00;90,01;84,19;90,01;90,01;90,01;90,01;90,01;62,63;90,01;90,01;50,52;92,82;90,01;-;103,20;90,01;90,01
01.07.2025 05:00;01.07.2025 06:00;96,50;90,49;96,59;96,50;96,50;96,64;96,62;63,81;96,85;99,35;55,08;98,63;98,78;-;105,00;104,71;102,14
01.07.2025 06:00;01.07.2025 07:00;114,97;104,37;114,97;112,90;112,90;114,97;114,97;64,84;114,97;114,97;55,43;112,20;114,97;-;114,97;114,97;114,97
01.07.2025 07:00;01.07.2025 08:00;120,11;109,70;120,09;120,10;120,10;120,06;120,10;68,68;119,43;120,53;58,74;118,57;120,28;-;120,06;120,06;121,21
01.07.2025 08:00;01.07.2025 09:00;114,72;104,18;114,48;114,72;114,72;114,74;114,28;69,68;104,94;111,03;59,11;117,52;110,76;-;117,24;108,55;110,48
01.07.2025 09:00;01.07.2025 10:00;91,19;84,82;92,20;91,19;91,18;93,19;91,70;65,03;100,00;71,70;54,08;100,09;82,71;-;118,81;107,91;61,76
01.07.2025 10:00;01.07.2025 11:00;84,31;76,40;91,62;84,31;84,31;94,91;90,11;63,74;75,10;42,07;52,01;85,03;77,22;-;112,33;96,71;50,10
01.07.2025 11:00;01.07.2025 12:00;69,56;62,59;77,91;69,56;69,56;80,70;73,79;61,32;65,10;16,32;24,42;81,04;68,74;-;115,00;87,04;41,02
01.07.2025 12:00;01.07.2025 13:00;44,54;44,74;75,10;44,54;44,53;75,11;40,30;59,98;3,06;11,81;11,99;75,27;50,50;-;114,46;49,42;45,46
01.07.2025 13:00;01.07.2025 14:00;42,47;42,07;63,97;42,47;42,47;65,53;42,47;57,44;8,66;7,30;7,79;74,20;50,48;-;114,82;47,84;45,15
01.07.2025 14:00;01.07.2025 15:00;57,65;56,85;72,17;57,65;57,65;68,95;47,54;60,40;59,33;29,09;28,83;72,92;70,87;-;119,68;66,45;67,14
01.07.2025 15:00;01.07.2025 16:00;78,14;71,16;78,15;78,14;78,14;78,16;78,15;61,69;78,25;77,52;14,97;81,15;78,41;-;118,78;78,30;78,33
01.07.2025 16:00;01.07.2025 17:00;90,80;86,14;90,80;90,80;90,80;90,80;90,80;65,09;90,80;90,80;61,14;94,90;90,80;-;118,81;90,80;90,80
01.07.2025 17:00;01.07.2025 18:00;102,02;96,30;102,35;102,02;102,03;102,65;102,25;67,08;104,96;102,76;65,09;105,31;102,81;-;115,00;115,00;115,65
01.07.2025 18:00;01.07.2025 19:00;152,08;134,90;152,44;152,08;152,08;150,00;152,44;78,54;151,92;152,12;66,24;123,98;152,08;-;150,00;152,05;152,11
01.07.2025 19:00;01.07.2025 20:00;307,27;248,28;318,18;307,27;307,27;223,54;320,00;82,69;295,17;304,85;74,83;195,02;302,22;-;223,54;290,54;301,84
01.07.2025 20:00;01.07.2025 21:00;476,19;362,73;517,57;476,19;476,19;235,00;517,57;83,98;441,11;471,29;90,39;215,05;465,66;-;235,00;423,08;462,05
01.07.2025 21:00;01.07.2025 22:00;406,81;320,41;500,00;406,81;406,81;215,00;470,16;82,51;374,01;399,83;72,22;203,17;394,02;-;215,00;359,80;394,02
01.07.2025 22:00;01.07.2025 23:00;250,01;210,94;315,72;250,01;250,01;199,30;278,18;72,99;242,92;243,83;62,77;164,42;240,15;-;199,30;242,92;242,92
01.07.2025 23:00;02.07.2025 00:00;147,65;131,54;172,94;147,65;147,65;129,78;161,35;67,71;144,67;145,91;57,78;126,38;145,09;-;129,78;144,24;145,09
02.07.2025 00:00;02.07.2025 01:00;119,29;107,87;119,29;119,29;119,29;119,29;119,29;64,16;119,29;119,29;54,20;113,92;119,29;-;119,29;119,29;119,29
02.07.2025 01:00;02.07.2025 02:00;102,70;94,60;102,71;102,70;102,70;102,71;102,70;63,69;102,75;102,89;54,09;100,88;102,77;-;113,97;102,77;102,80
02.07.2025 02:00;02.07.2025 03:00;92,54;86,50;92,54;92,54;92,54;92,54;92,54;63,54;92,54;92,54;52,93;94,70;92,54;-;112,83;92,54;92,54
02.07.2025 03:00;02.07.2025 04:00;92,08;85,97;92,08;92,08;92,08;92,08;92,08;62,90;92,08;92,08;51,80;94,32;92,08;-;109,50;92,08;92,08
02.07.2025 04:00;02.07.2025 05:00;91,71;86,35;100,00;91,71;91,71;85,08;95,77;62,93;90,39;94,23;51,96;95,09;90,99;-;106,85;90,32;90,67
02.07.2025 05:00;02.07.2025 06:00;100,55;93,21;109,37;100,55;100,55;93,47;104,86;63,00;99,16;100,01;52,67;101,82;99,87;-;111,83;99,10;99,50
02.07.2025 06:00;02.07.2025 07:00;116,43;106,35;131,07;116,43;116,43;103,68;123,69;64,62;113,88;115,57;54,31;114,90;115,32;-;113,90;113,90;114,67
02.07.2025 07:00;02.07.2025 08:00;110,42;103,20;113,64;110,42;110,42;107,80;112,00;70,68;109,85;110,16;60,59;119,51;110,16;-;119,60;109,81;110,04
02.07.2025 08:00;02.07.2025 09:00;104,52;97,70;104,52;104,52;104,52;104,52;104,52;69,92;104,52;104,52;59,74;108,91;104,52;-;124,87;104,52;104,52
02.07.2025 09:00;02.07.2025 10:00;92,62;86,15;92,59;92,49;92,49;92,73;92,49;65,03;88,97;90,28;54,77;94,89;90,96;-;119,96;90,57;90,06
02.07.2025 10:00;02.07.2025 11:00;81,06;75,09;81,33;81,06;81,06;81,79;81,06;63,17;74,10;68,23;50,91;83,02;80,28;-;115,00;77,80;76,53
02.07.2025 11:00;02.07.2025 12:00;69,93;63,42;74,56;69,93;69,90;76,39;72,78;59,80;62,03;24,60;29,96;77,69;80,01;-;112,99;69,07;65,48
02.07.2025 12:00;02.07.2025 13:00;36,12;44,74;75,78;36,12;36,09;70,64;25,00;57,30;34,09;7,35;26,18;74,91;48,71;-;105,64;46,71;45,53
02.07.2025 13:00;02.07.2025 14:00;32,59;37,55;48,55;32,59;32,56;50,29;32,59;50,01;22,42;20,29;25,08;64,32;34,31;-;108,00;34,15;32,76
02.07.2025 14:00;02.07.2025 15:00;46,61;48,91;56,50;46,61;46,57;54,02;46,58;57,38;52,09;26,76;28,49;66,05;56,97;-;112,97;53,72;54,43
02.07.2025 15:00;02.07.2025 16:00;71,49;67,68;71,53;71,49;71,47;71,57;71,51;59,28;71,85;69,50;41,43;72,44;72,39;-;117,96;72,01;72,11
02.07.2025 16:00;02.07.2025 17:00;79,60;77,10;79,96;79,60;79,60;79,98;79,61;62,48;89,03;82,61;50,69;82,47;82,10;-;119,23;86,24;85,88
02.07.2025 17:00;02.07.2025 18:00;89,27;88,41;93,50;89,27;89,27;87,61;91,14;65,54;102,94;106,28;54,76;93,41;98,79;-;122,96;122,96;114,76
02.07.2025 18:00;02.07.2025 19:00;113,99;117,50;151,52;113,99;113,99;87,68;131,90;73,99;113,99;193,93;63,14;112,92;135,44;-;140,00;193,16;171,58
02.07.2025 19:00;02.07.2025 20:00;186,01;186,72;250,36;186,01;186,07;119,03;231,19;74,46;186,45;303,29;108,74;148,06;260,22;-;190,40;471,39;387,60
02.07.2025 20:00;02.07.2025 21:00;240,07;223,96;350,00;240,07;240,13;119,80;316,12;72,93;161,17;374,73;105,21;178,06;305,31;-;200,00;469,87;413,43
02.07.2025 21:00;02.07.2025 22:00;180,21;163,60;249,05;180,21;180,21;126,16;213,59;72,01;162,25;197,20;62,84;170,06;186,00;-;158,31;205,26;199,50
02.07.2025 22:00;02.07.2025 23:00;134,93;123,68;147,50;134,93;134,93;125,10;140,80;67,78;131,54;135,66;57,76;149,53;134,93;-;137,24;137,48;137,15
02.07.2025 23:00;03.07.2025 00:00;108,50;101,04;108,56;108,50;108,50;108,51;108,59;64,67;105,99;117,35;54,61;115,80;110,34;-;113,66;113,66;112,41
03.07.2025 00:00;03.07.2025 01:00;83,49;85,66;84,27;83,49;83,49;85,00;83,92;62,97;91,11;118,51;53,08;97,28;99,18;-;113,27;94,21;98,53
03.07.2025 01:00;03.07.2025 02:00;81,15;80,42;81,11;80,91;80,90;81,62;80,91;60,49;89,05;101,11;51,17;90,87;86,46;-;114,40;88,19;89,89
03.07.2025 02:00;03.07.2025 03:00;79,00;73,37;79,00;62,95;62,95;79,00;79,00;59,62;79,00;85,51;51,01;90,04;79,00;-;111,19;79,00;79,00
03.07.2025 03:00;03.07.2025 04:00;78,93;67,60;78,93;44,08;44,04;78,93;78,93;59,15;78,93;88,05;27,77;85,81;78,93;-;113,09;78,93;78,93
03.07.2025 04:00;03.07.2025 05:00;80,88;65,80;80,88;33,19;33,16;80,88;80,88;58,51;80,88;85,51;23,85;85,20;80,88;-;111,95;80,88;80,88
03.07.2025 05:00;03.07.2025 06:00;86,45;68,40;86,45;13,58;51,61;86,45;86,45;58,24;89,93;94,78;6,38;90,03;88,52;-;110,11;91,78;90,89
03.07.2025 06:00;03.07.2025 07:00;104,92;76,57;106,77;4,08;30,92;94,83;106,96;58,45;103,46;104,62;28,12;99,61;104,49;-;113,09;103,31;103,92
03.07.2025 07:00;03.07.2025 08:00;108,03;81,33;116,58;2,58;37,91;101,77;112,00;58,43;106,76;107,57;36,23;107,33;107,47;-;114,30;106,77;107,13
03.07.2025 08:00;03.07.2025 09:00;104,90;77,55;104,90;2,30;31,18;104,90;104,90;58,48;104,90;104,90;28,46;103,23;104,90;-;116,56;104,90;104,90
03.07.2025 09:00;03.07.2025 10:00;90,45;67,49;90,45;0,00;26,05;90,45;90,45;58,07;90,45;90,45;23,50;92,10;90,45;-;118,31;90,45;90,45
03.07.2025 10:00;03.07.2025 11:00;75,06;55,10;75,06;-0,01;4,33;75,06;75,06;56,75;75,06;75,06;4,31;90,33;75,06;-;115,00;75,06;75,06
03.07.2025 11:00;03.07.2025 12:00;57,35;44,84;57,35;0,00;4,15;57,35;57,35;54,99;57,35;57,35;3,30;86,71;57,35;-;113,27;57,35;57,35
03.07.2025 12:00;03.07.2025 13:00;42,16;34,90;42,16;0,02;4,14;42,16;42,16;40,73;42,16;42,16;1,67;84,43;42,16;-;111,95;42,16;42,16
03.07.2025 13:00;03.07.2025 14:00;33,91;30,56;34,40;0,06;4,13;34,82;34,12;32,78;39,16;27,04;0,13;84,07;45,40;-;113,09;39,86;41,10
03.07.2025 14:00;03.07.2025 15:00;24,72;29,13;15,00;0,00;4,14;36,84;7,21;23,93;58,46;22,76;-0,17;84,67;67,55;-;115,00;58,46;56,05
03.07.2025 15:00;03.07.2025 16:00;37,86;42,39;37,86;0,05;4,14;56,67;16,38;51,75;79,90;50,52;0,42;88,69;79,90;-;115,00;79,90;72,35
03.07.2025 16:00;03.07.2025 17:00;58,57;54,38;62,00;2,03;4,11;64,71;55,68;57,19;89,06;75,00;1,44;96,30;90,61;-;115,26;115,26;95,00
03.07.2025 17:00;03.07.2025 18:00;81,00;65,52;81,00;3,16;4,12;81,00;80,99;58,75;102,64;97,02;2,43;99,60;110,00;-;118,08;121,12;118,04
03.07.2025 18:00;03.07.2025 19:00;95,19;76,48;95,69;4,21;4,19;96,34;95,74;59,51;105,93;156,55;3,18;102,55;117,42;-;131,60;171,13;150,55
03.07.2025 19:00;03.07.2025 20:00;107,20;95,61;108,39;74,00;35,63;109,00;108,71;60,49;114,54;154,39;7,57;133,96;145,01;-;147,30;244,69;205,00
03.07.2025 20:00;03.07.2025 21:00;146,96;132,33;152,58;131,05;106,29;118,80;154,16;62,08;156,40;202,25;8,21;172,95;190,85;-;159,05;306,26;260,66
03.07.2025 21:00;03.07.2025 22:00;166,67;137,97;179,22;151,10;144,99;105,87;179,22;62,92;159,69;168,43;27,43;171,97;166,78;-;159,69;172,89;176,99
03.07.2025 22:00;03.07.2025 23:00;133,30;117,81;159,03;133,30;133,30;106,80;146,43;64,34;129,10;133,82;21,37;135,64;132,80;-;138,00;138,00;138,40
03.07.2025 23:00;04.07.2025 00:00;117,03;102,06;141,23;117,03;117,01;86,57;130,00;64,74;112,74;113,97;12,99;112,42;113,97;-;117,08;113,99;119,78
04.07.2025 00:00;04.07.2025 01:00;111,01;93,78;103,35;109,07;109,07;97,80;110,00;66,51;106,35;110,48;2,79;106,93;109,25;-;131,28;131,28;119,54
04.07.2025 01:00;04.07.2025 02:00;105,45;87,97;92,55;103,46;103,46;83,00;103,46;66,56;102,98;104,83;-0,21;103,00;104,54;-;119,00;108,84;108,57
04.07.2025 02:00;04.07.2025 03:00;101,31;85,95;92,10;99,98;99,98;85,37;99,98;66,19;98,68;102,26;1,39;98,19;101,31;-;115,88;115,88;103,72
04.07.2025 03:00;04.07.2025 04:00;98,44;82,76;85,47;96,38;96,38;75,80;96,38;65,99;97,34;98,55;2,78;96,94;98,39;-;115,88;96,48;97,34
04.07.2025 04:00;04.07.2025 05:00;103,20;83,45;82,62;95,01;95,01;67,39;99,92;65,86;101,72;103,91;4,94;97,97;103,62;-;117,00;104,02;103,62
04.07.2025 05:00;04.07.2025 06:00;106,63;90,26;90,00;87,33;87,33;78,65;104,07;65,85;103,99;107,63;56,33;105,00;106,63;-;117,00;117,00;107,80
04.07.2025 06:00;04.07.2025 07:00;122,38;99,68;92,79;96,70;96,70;83,59;107,22;69,97;119,05;122,90;62,40;122,51;122,60;-;126,78;121,16;120,86
04.07.2025 07:00;04.07.2025 08:00;116,46;104,04;106,35;111,29;111,29;103,48;111,29;70,42;115,71;116,65;62,04;119,26;116,65;-;121,30;115,23;115,95
04.07.2025 08:00;04.07.2025 09:00;100,00;93,57;100,00;100,00;100,00;100,00;100,00;66,72;100,00;100,00;59,58;102,99;100,00;-;125,40;100,00;100,00
04.07.2025 09:00;04.07.2025 10:00;91,15;84,96;91,15;81,93;81,93;91,15;91,15;62,36;91,15;108,36;55,19;89,07;91,15;-;123,04;91,15;91,15
04.07.2025 10:00;04.07.2025 11:00;70,01;62,77;70,01;54,19;54,19;70,01;70,01;59,14;70,01;78,31;6,62;88,00;70,01;-;115,69;70,01;70,01
04.07.2025 11:00;04.07.2025 12:00;6,69;37,91;20,64;6,69;6,69;20,64;2,00;58,32;74,02;75,38;1,85;84,87;65,86;-;115,41;79,57;59,72
04.07.2025 12:00;04.07.2025 13:00;-0,05;23,36;17,94;-0,05;-0,05;22,64;-0,05;34,50;73,10;35,85;-0,04;73,15;0,00;-;118,66;118,66;71,68
04.07.2025 13:00;04.07.2025 14:00;-1,56;15,74;10,31;-1,56;-1,74;12,34;-1,56;13,56;53,44;22,99;-1,58;66,95;0,00;-;119,11;119,11;60,05
04.07.2025 14:00;04.07.2025 15:00;-1,37;14,47;9,08;-1,37;-0,49;12,20;-1,37;2,66;56,46;26,28;-0,45;56,20;0,00;-;125,91;125,91;63,05
04.07.2025 15:00;04.07.2025 16:00;-0,61;22,41;19,67;-0,61;-0,61;25,20;-0,61;25,00;67,45;31,38;-0,53;80,18;0,00;-;122,38;122,38;78,54
04.07.2025 16:00;04.07.2025 17:00;2,39;28,01;21,88;2,39;2,41;21,88;2,33;41,91;66,05;63,53;2,44;83,31;0,00;-;130,00;130,00;87,72
04.07.2025 17:00;04.07.2025 18:00;62,04;55,74;60,90;39,92;39,88;62,04;61,43;58,00;81,38;93,76;29,78;86,06;0,00;-;127,73;127,73;124,07
04.07.2025 18:00;04.07.2025 19:00;88,68;75,05;89,15;74,57;74,55;90,02;89,07;59,90;101,51;111,47;33,78;101,51;0,00;-;140,50;156,98;138,76
04.07.2025 19:00;04.07.2025 20:00;110,00;92,12;100,00;90,82;90,82;108,50;97,51;65,42;120,02;167,00;53,29;119,93;0,00;-;145,00;145,00;146,42
04.07.2025 20:00;04.07.2025 21:00;130,74;108,49;118,57;91,53;91,53;111,60;127,67;69,92;150,00;220,79;56,88;154,95;0,00;-;150,00;158,84;171,32
04.07.2025 21:00;04.07.2025 22:00;150,10;106,46;126,18;96,76;96,76;109,13;145,02;68,28;149,91;164,02;55,36;159,59;0,00;-;149,91;150,43;154,71
04.07.2025 22:00;04.07.2025 23:00;129,68;96,12;116,13;107,83;107,80;111,80;122,96;68,71;128,19;130,04;35,05;128,76;0,00;-;129,44;127,97;130,03
04.07.2025 23:00;05.07.2025 00:00;107,99;80,98;98,62;92,24;92,23;96,25;103,00;67,09;105,96;110,60;15,00;109,77;0,00;-;120,64;120,64;113,43
05.07.2025 00:00;05.07.2025 01:00;104,20;77,79;67,81;57,13;85,29;41,53;95,38;64,32;102,85;121,31;9,21;100,90;109,95;-;127,80;103,80;109,50
05.07.2025 01:00;05.07.2025 02:00;94,98;71,24;61,29;44,20;76,25;36,29;88,36;60,37;96,22;117,62;5,49;95,38;102,16;-;124,53;96,85;103,09
05.07.2025 02:00;05.07.2025 03:00;96,50;67,92;63,00;25,04;71,41;37,33;90,28;59,13;94,85;107,65;5,43;92,50;100,46;-;125,00;94,34;99,01
05.07.2025 03:00;05.07.2025 04:00;93,40;64,69;57,66;21,06;68,57;30,42;87,91;57,77;91,23;103,64;5,43;90,75;97,16;-;123,80;90,53;95,28
05.07.2025 04:00;05.07.2025 05:00;94,50;62,27;57,97;13,00;69,15;30,27;89,26;48,32;90,19;96,23;5,47;89,13;95,93;-;120,00;88,60;92,25
05.07.2025 05:00;05.07.2025 06:00;83,49;51,20;52,12;8,70;13,71;28,73;78,80;8,56;89,07;99,98;6,53;88,85;88,11;-;119,00;85,08;87,91
05.07.2025 06:00;05.07.2025 07:00;84,47;58,97;52,23;11,90;107,77;28,08;79,40;6,67;81,41;99,07;5,32;91,07;85,74;-;118,00;79,72;82,87
05.07.2025 07:00;05.07.2025 08:00;43,77;44,84;41,16;25,16;38,40;39,34;43,31;17,58;46,49;102,12;6,08;88,68;44,95;-;120,50;45,46;45,66
05.07.2025 08:00;05.07.2025 09:00;17,86;27,84;17,86;17,86;17,86;17,86;17,86;6,30;17,86;82,14;5,37;87,44;17,86;-;120,84;17,86;17,86
05.07.2025 09:00;05.07.2025 10:00;3,34;11,49;3,34;3,34;3,72;3,34;3,34;19,63;3,34;3,34;3,72;75,95;3,34;-;125,61;3,34;3,34
05.07.2025 10:00;05.07.2025 11:00;0,00;8,36;0,00;0,66;1,93;0,00;0,00;14,24;0,00;0,00;1,97;73,16;0,00;-;114,77;0,00;0,00
05.07.2025 11:00;05.07.2025 12:00;-0,08;3,86;-0,03;0,55;1,74;-0,01;-0,04;1,86;-0,14;-0,09;1,74;36,94;-0,09;-;113,61;-0,09;-0,11
05.07.2025 12:00;05.07.2025 13:00;-1,01;0,41;-0,22;-0,08;0,57;-0,02;-0,49;0,57;-2,06;-1,21;0,57;8,23;-1,32;-;105,10;-1,27;-1,57
05.07.2025 13:00;05.07.2025 14:00;-2,05;-0,95;-2,20;-0,54;0,37;-0,10;-2,00;0,37;-6,52;-0,53;0,37;2,08;-1,77;-;105,10;16,86;2,00
05.07.2025 14:00;05.07.2025 15:00;-2,11;-0,69;-1,57;-1,49;0,00;-0,11;-1,49;0,61;-3,09;-2,16;0,54;3,68;-2,48;-;105,10;-1,14;-3,08
